Appendix 2. Oxygen isotope compositions of biogenic phosphates and sample information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,igsn,sample,alternate_sample,age,age_min,age_max,age_reference,age_error_ma,age_comment,period,scotese_time,scotese_intervalls,stage_2020,formation,member,number_interval_cm,country_ocean,location,locality_comment,latitude,longitude,paleolat,paleolang,palaeolat_long_source,climate_zone,fossil_group,taxon,mineralogy,cai,overall_preservation,sample_comment,δ13c_permille,select_d13c_permille,sauerstof_isotop_permille,d18o_of_standard,sims_correction_permille,select_d18o_permille,standard,"d18Osw, iceV","D18Osw,lat. Mod","D18Osw,lat. Pg","D18Osw,lat, climate corr","d18Osw, iceV,lat corr",T (PJ10; -1.08‰),T (PJ10;  iceV),"T (PJ10; iceV, lat corr)",title,journal,volume,issue,first_page,last_page,year,book_title,book_editor,publisher,authors
28507,,CH 8,,258.4,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-2.22,39.25,,Tropical,Conodont,Clarkina,apatite,,,,,,19.63,21.7,,19.63,NBS120c,-1.08,0.30,0.12,0.12,-0.96,27.5,27.5,28.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28508,,CH 9,,258,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-2.22,39.25,,Tropical,Conodont,Clarkina,apatite,,,,,,19.44,21.7,,19.44,NBS120c,-1.08,0.30,0.12,0.12,-0.96,28.3,28.3,28.8,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28509,,CH 10,,257.5,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-2.22,39.25,,Tropical,Conodont,Clarkina,apatite,,,,,,19.32,21.7,,19.32,NBS120c,-1.08,0.30,0.12,0.12,-0.96,28.8,28.8,29.3,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28510,,CH 11,,256.9,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-1.6,39,,Tropical,Conodont,Clarkina,apatite,,,,,,19.34,21.7,,19.34,NBS120c,-1.08,0.31,0.12,0.12,-0.96,28.7,28.7,29.2,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28511,,CH 12,,256,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-0.97,38.76,,Tropical,Conodont,Clarkina,apatite,,,,,,19.39,21.7,,19.39,NBS120c,-1.08,0.31,0.11,0.11,-0.97,28.5,28.5,29.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28512,,CH 13,,254.9,259.5,259.5,GTS 2020,,,Permian,260,late Middle Permian (Capitanian 262.5 Ma),Wuchiapingian,,,,Armenia,Chanakhchi,,39.84,45.05,-0.35,38.51,,Tropical,Conodont,Clarkina,apatite,,,,,,19.81,21.7,,19.81,NBS120c,-1.08,0.32,0.11,0.11,-0.97,26.7,26.7,27.2,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28513,,CH 14,,253.374,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,0.24,38.25,,Tropical,Conodont,Clarkina,apatite,,,,,,19.28,21.7,,19.28,NBS120c,-1.08,0.32,0.11,0.11,-0.97,29.0,29.0,29.4,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28514,,CH 15,,253.372,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,0.24,38.25,,Tropical,Conodont,Clarkina,apatite,,,,,,19.55,21.7,,19.55,NBS120c,-1.08,0.32,0.11,0.11,-0.97,27.8,27.8,28.3,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28515,,CH 15,,253.373,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,0.24,38.25,,Tropical,Conodont,Hindeodus,apatite,,,,,,19.89,21.7,,19.89,NBS120c,-1.08,0.32,0.11,0.11,-0.97,26.4,26.4,26.9,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28516,,CH 17,,252.5,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.64,21.7,,19.64,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.5,27.5,27.9,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28517,,CH 18,,252.5,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.75,21.7,,19.75,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.0,27.0,27.5,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28518,,CH 19,,252.5,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.58,21.7,,19.58,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.7,27.7,28.2,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28519,,CH 19,,252.5,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus,apatite,,,,,,19.4,21.7,,19.4,NBS120c,-1.08,0.31,0.12,0.12,-0.96,28.5,28.5,29.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28520,,CH 22,,252.4,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.51,21.7,,19.51,NBS120c,-1.08,0.31,0.12,0.12,-0.96,28.0,28.0,28.5,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28521,,CH 23,,252.4,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.44,21.7,,19.44,NBS120c,-1.08,0.31,0.12,0.12,-0.96,28.3,28.3,28.8,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28522,,CH 24,,252.4,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.23,21.7,,19.23,NBS120c,-1.08,0.31,0.12,0.12,-0.96,29.2,29.2,29.7,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28523,,CH 25,,252.35,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.66,21.7,,19.66,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.4,27.4,27.9,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28524,,CH 28,,252.34,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,-0.354545,38.5095,,Tropical,Conodont,Clarkina,apatite,,,,,,19.69,21.7,,19.69,NBS120c,-1.08,0.32,0.11,0.11,-0.97,27.3,27.3,27.7,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28525,,CH 32,,252.34,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.54,21.7,,19.54,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.9,27.9,28.4,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28526,,CH 33,,252.33,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.65,21.7,,19.65,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.4,27.4,27.9,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28527,,CH 34,,252.32,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.83,21.7,,19.83,NBS120c,-1.08,0.31,0.12,0.12,-0.96,26.7,26.7,27.1,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28528,,CH 35,,252.31,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.54,21.7,,19.54,NBS120c,-1.08,0.31,0.12,0.12,-0.96,27.9,27.9,28.4,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28529,,CH 36,,252.3,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Clarkina,apatite,,,,,,19.51,21.7,,19.51,NBS120c,-1.08,0.31,0.12,0.12,-0.96,28.0,28.0,28.5,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28530,,CH 37,,252.29,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus,apatite,,,,,,17.96,21.7,,17.96,NBS120c,-1.08,0.31,0.12,0.12,-0.96,34.6,34.6,35.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28531,,CH 38,,252.28,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus,apatite,,,,,,18.31,21.7,,18.31,NBS120c,-1.08,0.31,0.12,0.12,-0.96,33.1,33.1,33.6,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28532,,CH 39,,252.27,254.2,254.2,GTS 2020,,,Permian,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,ramiforms,apatite,,,,,,17.1,21.7,,17.1,NBS120c,-1.08,0.31,0.12,0.12,-0.96,38.2,38.2,38.7,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28533,,CH 43,,251.932,254.2,254.2,GTS 2020,,,Triassic,255,Late Permian (Lopingian 256 Ma),Changhsingian,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus,apatite,,,,,,17.62,21.7,,17.62,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.0,36.0,36.5,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28534,,CH 46,,251.8,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus + Isarcicella + ramiforms,apatite,,,,,,18.31,21.7,,18.31,NBS120c,-1.08,0.31,0.12,0.12,-0.96,33.1,33.1,33.6,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28535,,CH 48,,251.8,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus + Isarcicella + ramiforms,apatite,,,,,,17.47,21.7,,17.47,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.6,36.6,37.1,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28536,,CH 48a,,251.75,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,17.56,21.7,,17.56,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.2,36.2,36.7,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28537,,CH 52,,251.63,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,ramiforms,apatite,,,,,,17.8,21.7,,17.8,NBS120c,-1.08,0.31,0.12,0.12,-0.96,35.2,35.2,35.7,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28538,,CH 53,,251.5,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.4,37.72,,Tropical,Conodont,ramiforms,apatite,,,,,,17.53,21.7,,17.53,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.4,36.4,36.9,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28539,,CH 54a,,251.43,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,16.98,21.7,,16.98,NBS120c,-1.08,0.31,0.12,0.12,-0.96,38.7,38.7,39.2,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28540,,CH 56,,251.2,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,17.51,21.7,,17.51,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.5,36.5,37.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28541,,CH 57,,251.17,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,ramiforms,apatite,,,,,,17.47,21.7,,17.47,NBS120c,-1.08,0.31,0.12,0.12,-0.96,36.6,36.6,37.1,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28542,,CH 58,,251.1,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,ramiforms,apatite,,,,,,17.91,21.7,,17.91,NBS120c,-1.08,0.31,0.12,0.12,-0.96,34.8,34.8,35.3,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28543,,CH 59,,250.95,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,ramiforms,apatite,,,,,,18.02,21.7,,18.02,NBS120c,-1.08,0.31,0.12,0.12,-0.96,34.3,34.3,34.8,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28544,,CH 60,,250.75,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,17.95,21.7,,17.95,NBS120c,-1.08,0.31,0.12,0.12,-0.96,34.6,34.6,35.1,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28545,,CH 61,,250.65,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,17.74,21.7,,17.74,NBS120c,-1.08,0.31,0.12,0.12,-0.96,35.5,35.5,36.0,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28546,,CH 62,,250.63,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,Hindeodus + ramiforms,apatite,,,,,,18.14,21.7,,18.14,NBS120c,-1.08,0.31,0.12,0.12,-0.96,33.8,33.8,34.3,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28547,,CH 70,,250.58,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,1.97,37.46,,Tropical,Conodont,,apatite,,,,,,17.37,21.7,,17.37,NBS120c,-1.08,0.31,0.12,0.12,-0.96,37.0,37.0,37.5,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28548,,CHK 14-22,,250.5,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,2.54,37.18,,Tropical,Conodont,Neospathodus,apatite,,,,,,17.01,21.7,,17.01,NBS120c,-1.08,0.30,0.13,0.13,-0.95,38.6,38.6,39.1,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28549,,CHK 15-1,,250.45,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,2.54,37.18,,Tropical,Conodont,Neospathodus,apatite,,,,,,16.89,21.7,,16.89,NBS120c,-1.08,0.30,0.13,0.13,-0.95,39.1,39.1,39.6,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
28550,,CH 74,,250.43,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,Armenia,Chanakhchi,,39.84,45.05,2.54,37.18,,Tropical,Conodont,,apatite,,,,,,17.43,21.7,,17.43,NBS120c,-1.08,0.30,0.13,0.13,-0.95,36.8,36.8,37.3,"Sibirian Trap volcanism, global warming and the Permian-Triassic mass extinction: New insights from Armenian Permian-Triassic sections",Geological Society or America Bulletin,132(1-2),,427,443,2020,,,,"Joachimski, M.M., Alekseev, A.S., Grigoryan, A., Gatovsky Yu.A."
